Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      108   108.000       10.2194       9.17578       7.67584      0.101690      0.355712E-02  0.438073E-02  -187.311      -13.7974      -43.1747       168.180       0.00000      -361.934       2.88560      0.500224       5.00000       4.00000      0.802804       0.00000       0.00000       0.00000       0.00000    
      109   109.000       9.89930       9.15023       7.52713      0.110365      0.386294E-02  0.386308E-02  -175.726      -16.4093      -52.1493       201.766       0.00000      -360.302       5.92834      0.500726       5.00000       4.00000      0.770324       0.00000       0.00000       0.00000       0.00000    
      110   110.000       9.94259       9.18262       7.53884      0.986934E-01  0.345413E-02   0.00000      -61.7336      -17.1566      -51.7982       175.324       0.00000      -360.522       5.92834      0.501341       5.00000       4.00000      0.772882       0.00000       0.00000       0.00000       0.00000    
      111   111.000       10.3418       9.32721       7.53884      0.663624E-01  0.232081E-02   0.00000      -98.2516      -8.68736      -31.5419       197.057       0.00000      -362.560       4.45044      0.500854       5.00000       4.00000      0.772882       0.00000       0.00000       0.00000       0.00000    
      112   112.000       10.5782       9.45286       7.53884      0.134685      0.470805E-02  0.326409E-02  -127.132      -9.98989      -53.7389       175.992       0.00000      -363.771       4.18109      0.500692       5.00000       4.00000      0.772882       0.00000       0.00000       0.00000       0.00000    
      113   113.000       10.6674       9.51450       7.55751      0.188793      0.659829E-02   0.00000      -28.5671      -6.23043      -43.5577       114.782       0.00000      -364.229       4.18110      0.501305       5.00000       4.00000      0.776961       0.00000       0.00000       0.00000       0.00000    
      114   114.000       10.6371       9.62401       7.54045      0.179250      0.626514E-02   0.00000       76.1039     -0.115015      -17.9789       127.816       0.00000      -364.074       5.59995      0.502490       5.00000       4.00000      0.773235       0.00000       0.00000       0.00000       0.00000    
      115   115.000       11.0213       9.88438       7.54045      0.168518      0.588568E-02   0.00000      -18.2496       1.17719      -31.5838       145.766       0.00000      -366.049       5.59032      0.501191       5.00000       4.00000      0.773235       0.00000       0.00000       0.00000       0.00000    
      116   116.000       11.3052       10.0468       7.54045      0.266431      0.930032E-02  0.404843E-02  -93.5705      -10.0232      -50.6976       79.2184       0.00000      -367.514       5.32362      0.500131       5.00000       4.00000      0.773235       0.00000       0.00000       0.00000       0.00000    
      117   117.000       11.2199       10.0274       7.50955      0.302513      0.105616E-01   0.00000      -65.6798     -0.180478      -30.4992       116.669       0.00000      -367.073       5.78566      0.502550       5.00000       4.00000      0.766486       0.00000       0.00000       0.00000       0.00000    
      118   118.000       10.9934       10.0918       7.43102      0.171345      0.598472E-02  0.209750E-02  -106.776      -15.3163      -48.7646       137.418       0.00000      -365.905       8.02134      0.505923       5.00000       4.00000      0.749334       0.00000       0.00000       0.00000       0.00000    
      119   119.000       11.0436       10.1301       7.44577      0.148329      0.518033E-02   0.00000      -104.578      -13.1643      -39.8704       150.098       0.00000      -366.164       8.02135      0.507545       5.00000       4.00000      0.752556       0.00000       0.00000       0.00000       0.00000    
      120   120.000       11.2134       10.1875       7.44577      0.108243      0.377911E-02  0.281007E-02  -113.258      -19.2792      -38.8691       141.272       0.00000      -367.040       7.41877      0.506340       5.00000       4.00000      0.752556       0.00000       0.00000       0.00000       0.00000    
      121   121.000       11.2582       10.2224       7.45870      0.219819      0.767394E-02  0.520542E-02  -172.880      -33.6538      -83.4774       144.855       0.00000      -367.271       7.41877      0.506897       5.00000       4.00000      0.755380       0.00000       0.00000       0.00000       0.00000    
      122   122.000       11.1495       10.1856       7.42558      0.200416      0.699801E-02  0.497966E-02  -200.603      -30.0580      -98.2290       194.089       0.00000      -366.710       7.89066      0.509181       5.00000       4.00000      0.748146       0.00000       0.00000       0.00000       0.00000    
      123   123.000       11.1074       10.1762       7.41318      0.144960      0.506204E-02  0.444806E-02  -144.280      -22.6231      -70.5522       139.974       0.00000      -366.493       8.13749      0.511283       5.00000       4.00000      0.745438       0.00000       0.00000       0.00000       0.00000    
      124   124.000       11.0796       10.1698       7.40537      0.223668      0.781099E-02  0.494025E-02  -99.1593      -18.4654      -45.7031       61.0610       0.00000      -366.349       8.29430      0.512442       5.00000       4.00000      0.743733       0.00000       0.00000       0.00000       0.00000    
      125   125.000       10.9638       10.1200       7.37407      0.227664      0.795228E-02   0.00000      -99.5163      -6.32911      -47.2232       144.750       0.00000      -365.753       8.72827      0.515298       5.00000       4.00000      0.736897       0.00000       0.00000       0.00000       0.00000    
      126   126.000       11.2585       10.1770       7.37407      0.205604      0.717768E-02  0.430308E-02  -180.352      -24.0927      -87.4195       196.023       0.00000      -367.273       7.32257      0.512010       5.00000       4.00000      0.736897       0.00000       0.00000       0.00000       0.00000    
      127   127.000       11.2836       10.1962       7.38045      0.180726      0.630886E-02  0.402837E-02  -202.991      -22.4236      -97.6772       236.988       0.00000      -367.402       7.34983      0.513961       5.00000       4.00000      0.738291       0.00000       0.00000       0.00000       0.00000    
      128   128.000       11.3415       10.2388       7.39516      0.144900      0.505766E-02  0.374907E-02  -159.213      -21.0492      -72.1243       185.205       0.00000      -367.701       7.34984      0.515469       5.00000       4.00000      0.741502       0.00000       0.00000       0.00000       0.00000    
      129   129.000       11.3851       10.2712       7.40594      0.220981      0.771261E-02  0.559684E-02  -222.760      -41.2350      -109.548       192.486       0.00000      -367.927       7.34984      0.516431       5.00000       4.00000      0.743858       0.00000       0.00000       0.00000       0.00000    
      130   130.000       11.2619       10.2314       7.37452      0.128475      0.448504E-02  0.411358E-02  -186.451      -31.2662      -76.7454       209.131       0.00000      -367.290       7.84642      0.518651       5.00000       4.00000      0.736995       0.00000       0.00000       0.00000       0.00000    
      131   131.000       11.2993       10.2595       7.38340      0.119778      0.418115E-02  0.398536E-02  -178.140      -31.5214      -70.0464       201.972       0.00000      -367.483       7.84643      0.519486       5.00000       4.00000      0.738934       0.00000       0.00000       0.00000       0.00000    
      132   132.000       11.3383       10.2891       7.39253      0.167303      0.583966E-02  0.528415E-02  -138.701      -29.9363      -68.3355       97.8115       0.00000      -367.685       7.84644      0.520208       5.00000       4.00000      0.740928       0.00000       0.00000       0.00000       0.00000    
      133   133.000       11.2033       10.2358       7.36066      0.208052      0.726392E-02  0.436184E-02  -166.899      -28.9700      -77.8780       173.630       0.00000      -366.988       8.30215      0.521608       5.00000       4.00000      0.733967       0.00000       0.00000       0.00000       0.00000    
      134   134.000       11.2047       10.2434       7.36162      0.194776      0.680037E-02  0.437684E-02  -161.354      -26.8852      -78.0456       165.743       0.00000      -366.995       8.38883      0.524018       5.00000       4.00000      0.734178       0.00000       0.00000       0.00000       0.00000    
      135   135.000       11.2004       10.2481       7.36138      0.162647      0.567868E-02  0.907306E-03  -160.753      -19.9108      -71.2320       211.172       0.00000      -366.973       8.48363      0.526165       5.00000       4.00000      0.734125       0.00000       0.00000       0.00000       0.00000    
      136   136.000       11.2829       10.3118       7.37929      0.103518      0.361366E-02   0.00000      -111.612      -11.1232      -42.9015       177.044       0.00000      -367.399       8.48364      0.527692       5.00000       4.00000      0.738037       0.00000       0.00000       0.00000       0.00000    
      137   137.000       11.6360       10.3947       7.37929      0.231850      0.808803E-02  0.519938E-02  -88.0068      -18.3498      -36.3604       30.1544       0.00000      -369.227       7.17032      0.527082       5.00000       4.00000      0.738037       0.00000       0.00000       0.00000       0.00000    
      138   138.000       11.4413       10.3196       7.33926      0.143332      0.500197E-02   0.00000      -21.4695       6.90661      -7.59342       134.927       0.00000      -368.218       7.75912      0.529348       5.00000       4.00000      0.729294       0.00000       0.00000       0.00000       0.00000    
      139   139.000       12.2713       10.4641       7.33926       0.00000      0.763321E-04   0.00000      -37.5314      0.220469E-01 -0.175463E-01   152.988       0.00000      -372.532       4.91926      0.528359       5.00000       4.00000      0.729294       0.00000       0.00000       0.00000       0.00000    
      140   140.000       12.5312       10.6112       7.33926       0.00000      0.668020E-04   0.00000      -42.2678      0.288009E-01 -0.172125E-01   174.215       0.00000      -373.891       4.81638      0.528359       5.00000       4.00000      0.729294       0.00000       0.00000       0.00000       0.00000    
      141   141.000       12.8234       10.7794       7.33926       0.00000      0.726018E-04   0.00000      -58.8216      0.406220E-01 -0.294874E-01   233.758       0.00000      -375.423       4.72797      0.528359       5.00000       4.00000      0.729294       0.00000       0.00000       0.00000       0.00000    
      142   142.000       13.2066       11.0026       7.33926       0.00000      0.662865E-04   0.00000      -74.3207      0.296972E-01 -0.598244E-01   270.679       0.00000      -377.439       4.63927      0.528358       5.00000       4.00000      0.729294       0.00000       0.00000       0.00000       0.00000    
      143   143.000       13.6312       11.2534       7.33926      0.127966      0.444690E-02   0.00000      -122.372       1.85117      -42.1802       268.859       0.00000      -379.683       4.56990      0.528358       5.00000       4.00000      0.729294       0.00000       0.00000       0.00000       0.00000    
      144   144.000       14.2195       11.4402       7.33926      0.160670      0.557700E-02  0.470541E-02  -208.258      -18.7245      -94.5880       278.200       0.00000      -382.808       3.77077      0.528005       5.00000       4.00000      0.729294       0.00000       0.00000       0.00000       0.00000    
      145   145.000       14.3654       11.5289       7.34978      0.195479      0.678333E-02  0.596146E-02  -263.404      -40.2663      -130.231       247.660       0.00000      -383.586       3.77078      0.528475       5.00000       4.00000      0.731593       0.00000       0.00000       0.00000       0.00000    
      146   146.000       14.1230       11.5078       7.28268      0.164656      0.571645E-02  0.590379E-02  -232.977      -44.2570      -106.984       204.965       0.00000      -382.294       4.45366      0.529159       5.00000       4.00000      0.716938       0.00000       0.00000       0.00000       0.00000    
      147   147.000       13.8945       11.4710       7.22891      0.937164E-01  0.325504E-02  0.433052E-02  -147.374      -20.0507      -59.8836       173.926       0.00000      -381.079       5.03395      0.529738       5.00000       4.00000      0.705193       0.00000       0.00000       0.00000       0.00000    
      148   148.000       13.9453       11.5041       7.23548      0.163747      0.568685E-02  0.530140E-02  -139.390      -25.6693      -67.2310       103.131       0.00000      -381.349       5.03396      0.530082       5.00000       4.00000      0.706628       0.00000       0.00000       0.00000       0.00000    
      149   149.000       13.7444       11.4567       7.19366      0.759105E-01  0.263736E-02   0.00000      -119.054      -9.98739      -39.3542       200.192       0.00000      -380.282       5.48789      0.530673       5.00000       4.00000      0.697495       0.00000       0.00000       0.00000       0.00000    
      150   150.000       13.9741       11.5598       7.19366      0.176050      0.611376E-02  0.402491E-02  -116.999      -13.1302      -57.2386       136.739       0.00000      -381.502       5.27818      0.530535       5.00000       4.00000      0.697495       0.00000       0.00000       0.00000       0.00000    
      151   151.000       14.0136       11.5842       7.19969      0.148217      0.514680E-02   0.00000      -128.210      -9.74712      -49.7875       220.653       0.00000      -381.712       5.27819      0.531237       5.00000       4.00000      0.698812       0.00000       0.00000       0.00000       0.00000    
      152   152.000       14.3135       11.7018       7.19969      0.760665E-01  0.263986E-02   0.00000      -114.240      -3.69597      -29.6423       256.384       0.00000      -383.309       4.94783      0.530741       5.00000       4.00000      0.698812       0.00000       0.00000       0.00000       0.00000    
      153   153.000       14.9286       11.8831       7.19969      0.213741      0.740895E-02  0.404612E-02  -150.286     -0.698377      -84.1345       211.074       0.00000      -386.600       4.13135      0.530621       5.00000       4.00000      0.698812       0.00000       0.00000       0.00000       0.00000    
      154   154.000       15.0538       11.9601       7.21443      0.161049      0.558113E-02  0.353094E-02  -137.407      -5.18051      -64.0172       211.347       0.00000      -387.273       4.13136      0.531422       5.00000       4.00000      0.702032       0.00000       0.00000       0.00000       0.00000    
      155   155.000       15.2013       12.0540       7.23277      0.857187E-01  0.296971E-02  0.134022E-02  -110.269      -7.81563      -31.4551       204.710       0.00000      -388.066       4.13137      0.531872       5.00000       4.00000      0.706037       0.00000       0.00000       0.00000       0.00000    
      156   156.000       15.3848       12.1741       7.25770      0.851374E-01  0.294852E-02  0.363593E-02  -122.533      -12.4983      -41.9372       180.568       0.00000      -389.055       4.13137      0.531997       5.00000       4.00000      0.711482       0.00000       0.00000       0.00000       0.00000    
      157   157.000       15.4996       12.2476       7.27080      0.153948      0.533042E-02  0.591920E-02  -136.209      -24.9722      -60.5690       43.5996       0.00000      -389.674       4.13138      0.532182       5.00000       4.00000      0.714342       0.00000       0.00000       0.00000       0.00000    
      158   158.000       14.9622       12.1280       7.16362      0.197857      0.685792E-02  0.487986E-02  -119.924      -18.7224      -55.7477       108.514       0.00000      -386.781       5.09933      0.532667       5.00000       4.00000      0.690935       0.00000       0.00000       0.00000       0.00000    
      159   159.000       14.8770       12.1125       7.14636      0.212940      0.738192E-02  0.519466E-02  -133.134      -19.8123      -69.0290       112.665       0.00000      -386.323       5.29061      0.533443       5.00000       4.00000      0.687164       0.00000       0.00000       0.00000       0.00000    
      160   160.000       14.7544       12.0854       7.12286      0.203091      0.704215E-02  0.329667E-02  -172.518      -8.16779      -86.4687       246.046       0.00000      -385.666       5.54555      0.534374       5.00000       4.00000      0.682033       0.00000       0.00000       0.00000       0.00000    
      161   161.000       14.8926       12.1787       7.14579      0.190922      0.661844E-02  0.504345E-02  -157.420      -21.3588      -77.8616       160.581       0.00000      -386.407       5.54556      0.535263       5.00000       4.00000      0.687041       0.00000       0.00000       0.00000       0.00000    
      162   162.000       14.8671       12.1819       7.14020      0.131287      0.455136E-02  0.400101E-02  -148.236      -16.0735      -65.7997       188.256       0.00000      -386.270       5.64472      0.536038       5.00000       4.00000      0.685820       0.00000       0.00000       0.00000       0.00000    
      163   163.000       14.9413       12.2323       7.15149      0.240117      0.832302E-02  0.564846E-02  -174.466      -32.3487      -83.4032       153.657       0.00000      -386.668       5.64473      0.536410       5.00000       4.00000      0.688286       0.00000       0.00000       0.00000       0.00000    
      164   164.000       14.8175       12.2048       7.12969      0.189798      0.658041E-02  0.464223E-02  -157.604      -15.8351      -82.2033       177.770       0.00000      -386.005       5.90443      0.537647       5.00000       4.00000      0.683524       0.00000       0.00000       0.00000       0.00000    
      165   165.000       14.8581       12.2297       7.13612      0.938838E-01  0.325476E-02   0.00000      -133.806      -5.53567      -40.5961       276.574       0.00000      -386.222       5.90444      0.538459       5.00000       4.00000      0.684928       0.00000       0.00000       0.00000       0.00000    
      166   166.000       15.6568       12.4118       7.13612      0.784221E-01  0.271451E-02   0.00000      -121.652      -6.01608      -33.6475       246.252       0.00000      -390.524       4.69431      0.538261       5.00000       4.00000      0.684928       0.00000       0.00000       0.00000       0.00000    
      167   167.000       16.1261       12.5707       7.13612      0.823062E-01  0.284635E-02   0.00000      -110.428      -4.70226      -35.2682       206.504       0.00000      -393.069       4.25486      0.538154       5.00000       4.00000      0.684928       0.00000       0.00000       0.00000       0.00000    
      168   168.000       16.3457       12.6929       7.13612      0.122648      0.423965E-02  0.486024E-02  -118.025      -12.9383      -56.6621       112.871       0.00000      -394.263       4.21861      0.538046       5.00000       4.00000      0.684928       0.00000       0.00000       0.00000       0.00000    
      169   169.000       16.2650       12.6854       7.11805      0.181331      0.626918E-02  0.556906E-02  -250.475      -26.7984      -119.764       301.769       0.00000      -393.824       4.38288      0.538352       5.00000       4.00000      0.680983       0.00000       0.00000       0.00000       0.00000    
      170   170.000       16.3724       12.7503       7.12576      0.905414E-01  0.312964E-02  0.354546E-02  -174.274      -15.0620      -61.7126       275.989       0.00000      -394.409       4.38289      0.538874       5.00000       4.00000      0.682667       0.00000       0.00000       0.00000       0.00000    
      171   171.000       16.5722       12.8798       7.14903      0.100554      0.347438E-02  0.311176E-02  -158.974      -11.7681      -55.8824       261.234       0.00000      -395.499       4.38290      0.539039       5.00000       4.00000      0.687747       0.00000       0.00000       0.00000       0.00000    
      172   172.000       16.7727       13.0100       7.17285      0.166041      0.573485E-02  0.547108E-02  -160.447      -17.5011      -83.4018       152.795       0.00000      -396.595       4.38291      0.539196       5.00000       4.00000      0.692951       0.00000       0.00000       0.00000       0.00000    
      173   173.000       16.6675       12.9993       7.15050      0.184050      0.635819E-02  0.525148E-02  -135.764      -16.5126      -69.2424       124.687       0.00000      -396.020       4.58579      0.539614       5.00000       4.00000      0.688069       0.00000       0.00000       0.00000       0.00000    
      174   174.000       16.5632       12.9842       7.13049      0.980263E-01  0.338710E-02  0.360651E-02  -122.541      -10.0662      -47.7485       174.593       0.00000      -395.450       4.77585      0.540147       5.00000       4.00000      0.683700       0.00000       0.00000       0.00000       0.00000    
      175   175.000       16.6637       13.0501       7.14267      0.139936      0.483425E-02  0.402985E-02  -131.395      -9.94106      -58.1236       176.437       0.00000      -395.999       4.77585      0.540325       5.00000       4.00000      0.686359       0.00000       0.00000       0.00000       0.00000    
      176   176.000       16.7524       13.1069       7.15310      0.212142      0.732744E-02  0.522573E-02  -181.491      -15.3851      -92.9284       206.206       0.00000      -396.484       4.77586      0.540641       5.00000       4.00000      0.688636       0.00000       0.00000       0.00000       0.00000    
      177   177.000       16.8062       13.1377       7.15790      0.286253      0.988619E-02  0.573708E-02  -203.818      -21.2188      -106.293       211.421       0.00000      -396.778       4.77731      0.541362       5.00000       4.00000      0.689685       0.00000       0.00000       0.00000       0.00000    
      178   178.000       16.7721       13.1466       7.14978      0.143136      0.494376E-02  0.571671E-02  -111.721      -17.0684      -44.4770       57.9630       0.00000      -396.592       4.90618      0.542668       5.00000       4.00000      0.687912       0.00000       0.00000       0.00000       0.00000    
      179   179.000       16.4946       13.0768       7.10590      0.584665E-01  0.202046E-02   0.00000      -113.177      -4.71515      -28.0046       231.444       0.00000      -395.075       5.29216      0.543114       5.00000       4.00000      0.678329       0.00000       0.00000       0.00000       0.00000    
      180   180.000       17.0475       13.2275       7.10590      0.205762      0.710296E-02  0.577495E-02  -149.725      -21.4992      -76.2244       117.821       0.00000      -398.100       4.69373      0.543054       5.00000       4.00000      0.678329       0.00000       0.00000       0.00000       0.00000    
      181   181.000       16.8445       13.1857       7.07269      0.299033      0.103268E-01  0.511712E-02  -199.839      -15.8919      -87.6297       242.118       0.00000      -396.988       4.99731      0.543707       5.00000       4.00000      0.671076       0.00000       0.00000       0.00000       0.00000    
      182   182.000       16.9382       13.2391       7.08506      0.292415      0.100964E-01  0.635559E-02  -229.945      -36.2924      -109.892       211.136       0.00000      -397.501       4.99732      0.545168       5.00000       4.00000      0.673778       0.00000       0.00000       0.00000       0.00000    
      183   183.000       16.7839       13.2141       7.06111      0.256084      0.884466E-02  0.661788E-02  -225.637      -32.8977      -118.271       184.034       0.00000      -396.656       5.26816      0.546555       5.00000       4.00000      0.668547       0.00000       0.00000       0.00000       0.00000    
      184   184.000       16.5469       13.1599       7.02655      0.355792      0.122941E-01  0.638128E-02  -202.095      -24.4054      -93.9765       166.112       0.00000      -395.361       5.62415      0.547673       5.00000       4.00000      0.660999       0.00000       0.00000       0.00000       0.00000    
      185   185.000       16.3554       13.1130       7.00309      0.197349      0.682176E-02  0.582568E-02  -219.494      -26.6617      -106.217       226.746       0.00000      -394.317       5.93240      0.549988       5.00000       4.00000      0.655875       0.00000       0.00000       0.00000       0.00000    
      186   186.000       16.3371       13.1214       7.00059      0.241427      0.834571E-02  0.733833E-02  -179.511      -32.9003      -86.2231       62.5952       0.00000      -394.217       6.01280      0.550746       5.00000       4.00000      0.655328       0.00000       0.00000       0.00000       0.00000    
      187   187.000       15.8685       12.9707       6.94001      0.298973      0.103444E-01  0.569318E-02  -195.649      -22.9666      -99.0346       194.374       0.00000      -391.670       6.61148      0.551895       5.00000       4.00000      0.642099       0.00000       0.00000       0.00000       0.00000    
      188   188.000       15.8314       12.9683       6.93914      0.186644      0.645832E-02  0.675300E-02  -153.875      -26.8780      -76.0343       76.7790       0.00000      -391.469       6.72039      0.553910       5.00000       4.00000      0.641908       0.00000       0.00000       0.00000       0.00000    
      189   189.000       15.5472       12.8686       6.90567      0.101012      0.349720E-02  0.414746E-02  -83.0479      -9.41644      -26.3573       84.7912       0.00000      -389.932       7.08257      0.554787       5.00000       4.00000      0.634599       0.00000       0.00000       0.00000       0.00000    
      190   190.000       15.5409       12.8700       6.90554      0.101350      0.350894E-02  0.504331E-02  -79.1168      -9.17801      -20.7411       54.1016       0.00000      -389.898       7.10789      0.555147       5.00000       4.00000      0.634569       0.00000       0.00000       0.00000       0.00000    
      191   191.000       15.4489       12.8372       6.89565      0.165035      0.571486E-02  0.566742E-02  -171.456      -23.8714      -84.3976       159.327       0.00000      -389.401       7.23042      0.555682       5.00000       4.00000      0.632410       0.00000       0.00000       0.00000       0.00000    
      192   192.000       15.3867       12.8208       6.88961      0.556204E-01  0.192627E-02   0.00000      -97.5840      -4.36601      -24.1716       193.964       0.00000      -389.065       7.33898      0.556388       5.00000       4.00000      0.631091       0.00000       0.00000       0.00000       0.00000    
      193   193.000       16.1266       12.9435       6.88961      0.150806      0.521522E-02  0.561647E-02  -116.925      -14.1602      -54.5526       82.1756       0.00000      -393.072       6.10787      0.556306       5.00000       4.00000      0.631091       0.00000       0.00000       0.00000       0.00000    
      194   194.000       15.9748       12.8982       6.87267      0.114800      0.397125E-02   0.00000      -105.478      -6.76836      -21.4487       185.402       0.00000      -392.247       6.30748      0.556843       5.00000       4.00000      0.627391       0.00000       0.00000       0.00000       0.00000    
      195   195.000       16.5899       12.9998       6.87267      0.141578      0.489170E-02  0.549114E-02  -141.536      -17.9644      -44.4490       124.739       0.00000      -395.596       5.39575      0.556562       5.00000       4.00000      0.627391       0.00000       0.00000       0.00000       0.00000    
      196   196.000       16.4833       12.9775       6.85990      0.225668      0.779873E-02  0.656266E-02  -224.851      -37.8282      -103.082       186.836       0.00000      -395.014       5.55269      0.557007       5.00000       4.00000      0.624602       0.00000       0.00000       0.00000       0.00000    
      197   197.000       16.2757       12.9280       6.83633      0.225482      0.779547E-02  0.636233E-02  -210.098      -27.6170      -109.280       178.838       0.00000      -393.883       5.84749      0.557931       5.00000       4.00000      0.619454       0.00000       0.00000       0.00000       0.00000    
      198   198.000       16.1099       12.8871       6.81873      0.219322      0.758495E-02   0.00000      -84.8520      -3.25174      -30.5387       134.506       0.00000      -392.981       6.08919      0.558911       5.00000       4.00000      0.615611       0.00000       0.00000       0.00000       0.00000    
      199   199.000       16.4171       12.9500       6.81873      0.198189      0.684997E-02  0.273732E-02  -113.905      -5.99910      -44.4790       164.964       0.00000      -394.653       5.65884      0.557935       5.00000       4.00000      0.615611       0.00000       0.00000       0.00000       0.00000    
      200   200.000       16.5188       13.0146       6.83051      0.108801      0.375974E-02  0.370186E-02  -142.496      -14.7083      -43.3759       192.276       0.00000      -395.207       5.65885      0.558663       5.00000       4.00000      0.618184       0.00000       0.00000       0.00000       0.00000    
      201   201.000       16.6144       13.0776       6.83979      0.185740      0.641722E-02  0.613961E-02  -179.540      -33.1750      -73.2902       148.284       0.00000      -395.729       5.65885      0.558880       5.00000       4.00000      0.620209       0.00000       0.00000       0.00000       0.00000    
      202   202.000       16.4485       13.0368       6.82173      0.243279      0.840789E-02  0.638056E-02  -226.400      -27.0363      -116.723       204.717       0.00000      -394.824       5.88370      0.559508       5.00000       4.00000      0.616266       0.00000       0.00000       0.00000       0.00000    
      203   203.000       16.3169       13.0082       6.80896      0.115711      0.400007E-02  0.461952E-02  -146.106      -15.2686      -62.6196       167.718       0.00000      -394.107       6.08747      0.560638       5.00000       4.00000      0.613478       0.00000       0.00000       0.00000       0.00000    
      204   204.000       16.3591       13.0351       6.81334      0.166599      0.575877E-02  0.370791E-02  -108.042      -10.9386      -41.7084       135.440       0.00000      -394.337       6.08748      0.560993       5.00000       4.00000      0.614433       0.00000       0.00000       0.00000       0.00000    
      205   205.000       16.4134       13.0694       6.81973      0.157296      0.543663E-02  0.300749E-02  -89.7526      -5.60105      -34.5429       120.375       0.00000      -394.632       6.08749      0.561543       5.00000       4.00000      0.615828       0.00000       0.00000       0.00000       0.00000    
      206   206.000       16.4732       13.1079       6.82657      0.179541      0.620478E-02   0.00000      -106.859      -5.40664      -31.1429       181.654       0.00000      -394.959       6.08749      0.562031       5.00000       4.00000      0.617322       0.00000       0.00000       0.00000       0.00000    
      207   207.000       17.0761       13.2030       6.82657      0.165634      0.571740E-02  0.530064E-02  -156.597      -18.7959      -65.4758       162.136       0.00000      -398.258       5.24656      0.561399       5.00000       4.00000      0.617322       0.00000       0.00000       0.00000       0.00000    
      208   208.000       17.0567       13.2093       6.82367      0.178089      0.614756E-02  0.586400E-02  -194.727      -19.7136      -89.3325       191.596       0.00000      -398.151       5.30965      0.561851       5.00000       4.00000      0.616689       0.00000       0.00000       0.00000       0.00000    
      209   209.000       16.9912       13.2045       6.81603      0.887560E-01  0.306422E-02  0.173142E-02  -147.368      -8.26293      -41.9867       230.595       0.00000      -397.792       5.42891      0.562380       5.00000       4.00000      0.615020       0.00000       0.00000       0.00000       0.00000    
