112	227.7778	4	5.9719	2.2	0.5
113	149.4213	5.5	5.8341	5.275	0.71875
114	43.4028	5.25	6.356	9.25	1
115	17.8241	4.5	7.5922	4.5	0.96875
116	65.2778	4.125	7.4092	1.4	0.625
117	126.0417	6.5	8.548	1.925	0.875
118	43.4028	6	8.3598	2.4375	1
119	61.4583	7	8.7374	3.2125	0.875
120	207.6389	8.375	7.814	1.55	0.40625
121	233.912	11	8.1233	3.2125	0.26563
122	229.2824	12	9.125	5.275	0.4375
123	140.2778	7.5714	6.623	6.3143	0.80357
124	284.375	6	5.1939	3.975	0.15625
125	230.6713	5.75	4.4736	4.1125	0.42188
126	253.9352	6.5	5.3258	2.575	0.375
127	305.3241	10.375	5.5473	3.5875	0.42188
128	191.7824	12.875	9.8112	3.85	0.625
129	201.2731	12.5	9.4639	2.7125	0.64063
130	252.662	9.75	6.9892	4.25	0.89063
131	327.3148	10	6.0688	3.2125	0.21875
132	314.3519	11.875	7.2709	2.45	0.25
133	315.5093	10.875	5.3546	4.75	0.14063
134	331.3657	10.125	5.1086	4.7625	0
135	320.1389	8.4286	4.9689	4.7143	0.035714
136	256.8287	9.75	5.4639	1.5375	0.4375
137	277.4306	10.875	6.1828	1.1625	0.34375
138	197.9167	13.125	8.2858	2.0625	0.73438
139	269.9074	14.25	8.7329	3.8625	0.21875
140	229.2824	15	10.1552	1.4125	0.57813
141	274.1898	13.875	9.7438	2.9625	0.625
142	269.6759	11.25	7.2072	4.3125	0.40625
143	277.7778	6.875	5.014	4.1	0.39063
144	308.4491	9.125	4.8049	2.0625	0.42188
145	197.338	12.25	7.9306	2.325	0.78125
146	119.5602	10.375	9.1538	2.95	0.8125
147	201.6204	12.625	9.954	2.0625	0.75
148	287.1528	16.375	9.2083	1.825	0.25
149	235.8796	17.5	11.6186	1.95	0.53125
150	145.4861	14.6667	14.649	1.8833	0.83333
151	128.0093	12.5	12.5399	3.725	0.60938
152	307.1759	12.375	8.3629	2.575	0.5
153	335.5324	13.25	8.1329	3.3375	0.375
154	204.5139	13.25	8.2684	8.675	0.79688
155	60.5324	11.5	10.9992	6.0375	1
156	208.912	17.375	14.3993	3.225	0.75
157	252.3148	20	13.06	3.85	0.42188
158	281.713	17.75	11.0043	3.1125	0.35938
159	296.2963	18.25	12.0983	2.1875	0.29688
160	250.463	18.5	14.7769	1.025	0.60938
161	231.25	20.875	14.9331	2.825	0.53125
162	211.1111	20.5	15.1819	3.1167	0.35417
163	149.6528	18.375	17.0749	2.575	0.625
164	259.2593	19	15.8442	3.8	0.5
165	263.6574	19.625	14.6301	1.15	0.39063
166	270.3704	23.5	15.609	3.475	0.53125
167	87.2685	17.875	16.2668	4.1125	0.75
168	275.2315	17.75	14.1548	2.9375	0.53125
169	167.1296	17.75	15.0984	1.7875	0.84375
170	57.1759	14	14.3856	12.025	0.90625
171	193.287	15.625	13.4618	3.3375	0.73438
172	201.9676	14.5	12.3233	4.7375	0.67188
173	205.6713	14.125	11.2007	2.8125	0.70313
174	158.912	13.375	11.6226	1.4125	0.8125
175	235.6481	14.125	11.6872	2.575	0.59375
176	208.1019	15.625	11.8748	3.6125	0.67188
177	128.125	12.625	11.7984	3.3375	0.64063
178	255.9028	14.125	11.1116	2.5875	0.67188
179	221.9907	14	11.4549	2.8125	0.79688
180	200.1157	12.25	10.8241	3.9875	0.76563
181	120.2546	12.25	11.7866	2.175	0.9375
182	70.0231	12.1429	12.5151	5.5857	1
183	167.7083	13.625	12.858	2.5875	0.82813
184	103.9352	13.75	12.9141	1.9375	0.90625
185	189.6991	15.875	12.9879	4.3625	0.79688
186	192.9398	15.7143	13.5111	4.7	0.78571
187	158.7963	15.25	13.705	1.525	0.90625
188	242.8241	14.875	12.3104	2.575	0.625
189	168.4028	14.625	13.3002	1.6625	0.65625
190	106.8287	15.75	15.0102	1.8	0.79688
191	217.0139	17.125	14.2736	2.9625	0.625
192	124.3056	16.125	15.8531	3.1	0.96875
193	143.5185	16.5	15.9862	3.475	1
194	166.088	14.5	12.3161	3.35	0.9375
195	171.7593	13.25	11.9863	3.6	0.875
196	206.9444	13.75	12.6886	1.825	0.625
197	163.1944	16.75	15.6371	1.7875	0.73438
198	170.7176	15.375	12.6787	5.575	0.84375
199	120.0231	13.125	10.918	6.4875	0.89063
200	94.213	13.75	12.9968	4.25	0.95313
201	67.4769	15	15.3996	4.1125	0.9375
202	154.3981	17.625	16.3859	4.1125	0.84375
203	85.0694	15.625	14.419	3.8625	0.98438
204	157.5231	15.125	12.8338	6.0875	0.8125
205	325.5787	16.25	11.134	1.4	0
206	309.1435	18.875	13.5695	0.7625	0.046875
207	303.7037	20	14.5174	1.9375	0.046875
208	292.3611	20.5	17.2389	2.575	0.078125
209	169.0972	21.4286	20.6432	2.2143	0.71429
210	125.8102	20	19.8262	2.475	0.65625
211	156.25	20.375	19.0728	3.1	0.5625
212	117.8241	20	19.9836	3.0875	0.875
213	55.3241	16.75	16.972	2.4375	0.89063
214	233.3333	18.875	16.001	1.15	0.5625
215	251.9676	20.2857	16.6056	2.2286	0.25
216	205.9028	22.875	19.5713	2.3375	0.5
217	264.4676	21.875	18.0783	3.85	0.5
218	166.8981	19.75	17.5996	4.3375	0.73438
219	176.2731	17.125	14.5043	5.0125	0.625
220	142.1296	19.125	16.1709	3.7375	0.84375
221	131.9444	19.75	18.1871	1.55	0.73438
222	168.287	16.125	13.576	4.625	0.89063
223	214.5833	15.7143	11.2742	2.8	0.33929
224	251.8519	16.625	12.311	0.5125	0.5
225	55.4398	15.875	15.912	3.1125	0.78125
226	36.5741	14.125	14.2939	4.3625	0.96875
227	221.875	18.125	14.8746	1.15	0.53125
228	177.0833	18.125	16.7852	2.95	0.34375
229	247.2222	20.5	16.5341	2.3125	0.09375
230	263.6574	19.25	14.0491	2.0875	0.15625
231	253.125	17.125	12.7148	2.075	0.3125
232	57.6389	15.625	14.6648	1.6875	0.98438
233	63.1944	15.375	15.7348	4.6375	0.96875
234	115.625	16.875	13.98	9	0.8125
235	158.6806	13.875	10.6684	10.5375	0.82813
236	94.3287	13.2857	11.7381	8.6714	0.94643
237	185.5324	11.5	10.2929	5.525	0.70313
238	75.9259	10.7143	10.9712	4.5571	0.83929
239	252.662	12.6875	10.1367	1.4125	0.26563
240	247.6852	15	11.217	2.35	0.21875
241	193.5185	18.125	13.6202	1.15	0.5
242	118.8657	18.2857	16.7497	2.9429	0.57143
243	153.125	18	16.6036	3.9875	0.76563
244	104.7454	15.375	14.4907	2.075	0.70313
245	181.4815	14.25	11.4606	4.625	0.60938
246	234.375	12.125	9.5789	0.8875	0.20313
247	217.4769	14	10.0272	1.6625	0.39063
248	200.1157	17.7143	13.6182	2.3429	0.19643
249	128.0093	17.5	16.3351	1.5625	0.67188
250	118.8657	17	15.5124	4	0.78125
251	140.3935	16.5714	13.9029	1.0143	0.33929
252	195.8333	16.25	13.2885	3.0875	0.046875
253	57.7546	13.4286	12.7858	3.3857	0.35714
254	166.2037	13.125	10.8407	3.725	0.53125
255	67.7083	14.1429	13.0198	7.8429	0.80357
256	102.7778	13.75	13.0382	4.8875	0.64063
257	130.5556	14.25	12.4657	5.2625	0.51563
258	73.7269	13.25	12.5215	7.45	0.82813
259	145.9491	13.2	11.54	5.56	0.85
260	185.8796	11	10.2255	1.275	0.40625
261	84.2593	12.5	11.7922	2.6	0.78125
262	147.8009	12.75	11.687	1.55	0.21875
263	162.1528	13.25	12.1225	2.825	0.28125
264	168.287	14.75	13.4723	2.075	0
265	147.1065	15.5	14.667	1.55	0
266	115.162	14.25	14.6001	0.775	0.3125
267	89.2361	14.25	15.4973	1	0.5625
268	56.8287	15.5	15.3019	0.775	0.8125
269	33.912	15.25	15.7348	1.3	1
270	154.3981	10.6667	11.005	1	0.41667
271	130.6713	11.6667	10.4887	0.66667	0.625
272	165.5093	10.25	10.0879	0.225	0.3125
273	63.1944	10.75	10.8339	1.05	0.65625
274	76.1574	13.5	12.6253	4.375	0.84375
275	137.6157	11.375	9.6886	5.525	0.45313
276	106.3657	12.25	10.5862	6.6875	0.82813
277	112.963	10.75	9.2036	4.4875	0.5625
278	132.9861	9.125	8.9458	1.5375	0.45313
279	82.0602	10	9.5524	5.325	0.65625
280	34.0278	9.875	9.7039	3.725	0.9375
281	21.6435	12.125	11.5112	6.925	0.96875
282	57.5231	10.5714	8.9246	5.7286	0.69643
283	77.662	7.75	8.5855	2.3125	0.5625
284	109.2593	7.2857	8.5759	2.6571	0.21429
285	92.8241	5.75	7.6603	1.15	0.51563
286	89.3519	8.375	9.3653	1.4	0.75
287	9.6065	8.75	10.3708	5.1375	1
288	10.0694	8.125	9.9336	5.6625	1
289	97.2222	7.625	8.5944	3.5875	0.57813
290	71.0648	7.75	8.6559	2.425	0.79688
291	87.3843	12.875	12.0866	4.1125	0.73438
292	40.162	10.375	11.4345	2.85	0.95313
293	110.5324	6.5	7.8096	4	0.14063
294	98.0324	5.25	7.523	5	0.57813
295	39.4676	5.625	7.9384	3.225	0.79688
296	85.0694	8.125	8.6688	2.325	0.67188
297	35.9954	8.75	9.6808	2.575	0.89063
298	54.7454	10.25	10.1157	5.25	0.76563
299	26.7361	8.4286	9.4899	4.5429	0.73214
300	93.1713	5	6.7116	3.35	0.59375
301	18.9815	7.625	9.3251	3.6	0.98438
302	73.3796	14.375	13.3757	6.05	0.40625
303	43.287	11.875	10.4404	8.3375	0.89063
304	43.287	7.875	8.5951	7.9	0.85938
305	77.4306	3.875	6.3003	4.225	0.65625
306	95.4861	-0.875	4.156	4.2625	0.14063
307	66.7824	-1.875	3.7325	5.3875	0.51563
308	29.2824	-2.125	3.5949	5.275	0.92188
309	22.338	-2.5	3.841	4.225	1
310	41.7824	-0.83333	4.2278	5.6833	0.89583
311	20.4861	0.125	5.1405	7.5125	0.98438
312	12.1528	-1	5.2789	3.6857	1
313	15.162	-1.25	5.2915	1.2875	0.98438
314	15.625	-0.625	5.6954	2.975	1
315	51.8519	-0.375	5.7425	3.725	0.70313
316	24.0741	-0.25	5.4966	4.25	0.98438
317	18.75	2.4286	6.2555	5.7286	0.96429
318	37.8472	2	6.0858	4.3875	0.73438
319	26.8519	5.375	6.7576	7.45	0.9375
320	12.5	4.625	7.7354	6.7	1
321	21.1806	12	11.6103	7.725	0.85938
322	24.3056	11.5	11.1061	5.5375	0.875
323	33.3333	10.375	8.9544	9	0.625
