315	44.6	2.7	4.4521	1.2167	0.65354
316	36.9	-1.4	3.3105	1.3583	0.81115
317	34.8	-0.9	3.4342	1.2667	0.8421
318	6.3	9.3	7.0262	2.6792	1
319	24.6	10	7.3641	4.0875	1
320	30.1	7.5	6.2193	3.5375	0.90565
321	10.8	5.4	5.3819	2.7333	1
322	12	4.6	5.09	2.1708	1
323	23.6	4.8	5.1616	0.96667	1
324	6.6	12.3	8.577	2.7792	1
325	23.9	6.6	5.8473	5.0375	0.99573
326	25.3	3.1	4.5802	2.2958	0.9418
327	45.6	1.8	4.1754	3.3083	0.33339
328	19.1	8.6	6.7021	7.3	1
329	39.2	4.2	4.9494	6.2292	0.47657
330	6.1	7	6.0101	1.9458	1
331	6.2	7.3	6.1349	3.1875	1
332	36.9	7.7	6.3047	5.5125	0.48519
333	11.7	7.6	6.2619	5.4167	1
334	11.9	4.2	4.9494	2.0708	1
335	37.3	-0.5	3.5361	2.0458	0.41338
336	29.8	-2.4	3.0749	1.1792	0.64953
337	24.1	-0.1	3.6406	0.61667	0.83135
338	16.7	6.4	5.7673	1.6958	1
339	19.6	7.9	6.3912	2.2875	0.96797
340	16.8	5.8	5.5332	3.0667	1
341	33.5	2.7	4.4521	1.7708	0.44823
342	30.8	5.4	5.3819	2.25	0.53404
343	11.4	5.4	5.3819	2.7958	1
344	14.1	2.4	4.3582	1.5208	1
345	4	11.1	7.9239	4.4375	1
346	4.1	9.6	7.1693	4.5333	1
347	12.6	7.2	6.093	3.6875	1
348	22.9	2.5	4.3893	2.9417	0.78331
349	32.3	-1.6	3.2622	1.2625	0.41858
350	10.4	0.5	3.8026	2.3875	1
351	29.1	1.7	4.1457	2.1542	0.5345
352	23.5	0.3	3.7479	1.6042	0.74915
353	11.8	1.4	4.0574	0.1	1
354	12.7	0.3	3.7479	0.83333	1
355	5.3	1.6	4.1161	0.7125	1
356	19.3	2.3	4.3272	0.86667	0.91353
357	17.8	-0.3	3.588	0.11667	0.97344
358	7.5	-3	2.9408	0.67917	1
359	3.9	-3.1	2.919	1.5625	1
360	7.3	-0.2	3.6143	2.4708	1
361	3.3	3.3	4.6455	2.9583	1
362	12.4	6.5	5.8072	1.5667	1
363	8.3	11.2	7.9766	3.3542	1
364	16.5	6.4	5.7673	3.4042	1
365	4.9	5.1	5.2707	3.7375	1
366	16.6	1	3.9423	3.9625	1
367	14.3	-0.4	3.562	2.4	1
368	35.8	-0.9	3.4342	2.3625	0.39932
369	36.7	-6	2.3449	0.27917	0.38387
370	33.1	-5	2.5304	0.1	0.52421
371	27.3	-8.5	1.9328	0.1	0.7362
372	14.3	-6.1	2.327	0.05	1
373	32.2	-5.9	2.3629	1.7667	0.60212
374	13.1	-0.2	3.6143	1.9333	1
375	10.4	2.4	4.3582	5.2542	1
376	11.2	0.7	3.8579	4.2667	1
377	12.7	-0.6	3.5104	3.1042	1
378	40.9	-3.6	2.8119	1.5125	0.4222
379	13	0.1	3.6939	1.3042	1
380	5.3	2.5	4.3893	1.4625	1
381	23.6	2.4	4.3582	1.2583	0.98548
